Symbol,Price,Data_Source,History_Bars_1Y,Last_Price_Date,Price_Age_Days,Avg_Volume_10D,Sector,Industry,Market_Cap_Cr,200_DMA,50_DMA,RSI,Sales_Growth_TTM%,Sales_Growth_5Y%,ROE%,Avg_ROE_5Y%,Profit_Margin%,Debt_Equity,PEG_Ratio,PE_Ratio,Down_From_52W_High%,Smart_Money%,Free_Cashflow,CFO_PAT_Ratio,EPS_Growth%,F_Score,F_Score_Method,RS_Rating,Earnings_Accel,Earnings_Inflection_Score,Graham_Number,Value_Gap%,Technical_Signal,MACD_Bullish,Analyst_Rating,Target_Mean_Price,Analyst_Upside%,Analyst_Count,Promoter_Holding%,Inst_Holding%,ATR,Stop_Loss_ATR,Max_Qty_1L,Estimate_Score_Adj,Momentum_Signal,High_52W,Low_52W,ROCE%,Median_PAT_Growth_5Y%,Pledge_Pct,Ret_1M,Ret_3M,Ret_6M,Vol_Breakout,Dist_From_52W_High,Fetch_Core_Present,Fetch_Core_Required,Fetch_History_Required,Fetch_Valid,_dq_blocked,Data_Quality,Fetch_Soft_Flags,Short_History_Exempt,DQ_Adjustment,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,cfo_pat_ratio,market_cap_cr,ml_rank_score,Backtest_CAGR,Backtest_Win_Rate,Backtest_Max_DD,Backtest_Sharpe,Sector_Leader,Score,factor_penalties,Data_Confidence,Conviction_Score,Conviction_Boost,Institutional_Interest,Super_Investors,Rating,ML_Predicted_Return,SHAP_Breakdown,Buy_Below,Stop_Loss,Target_1
ICICIBANK.NS,1225.300048828125,yfinance,248,,,17434646,Banking (PVT),Banks - Regional,876784.65,1389.8083856201172,1362.7680078125,23.88,3.0,,16.8,16.06,27.51,0.0,,16.73,18.31,5905.2,0,0.0,-3.7,6,9pt_piotroski,1.44,False,0,908.47,-25.86,Bearish,False,Strong Buy,1708.4615,39.43,39,301.4,5603.8,30.64,1164.02,32,0,STABLE,1500.0,1221.4,0.0,30.03,0,-0.1213,-0.1046,-0.1262,0.44,0.1705,6,2,120,True,False,68.8,,,,0.0,0.0,16.06,16.73,0.0,0.0,876784.65,0.11115699999999999,0.0,0.0,0.0,0.0,False,57.98792,"[{'name': 'Overvaluation Spline (-25.9)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-3.7)', 'value': -40}, {'name': 'Lopsided Profile Spline (42.9)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,25.0,0.0,0,,Hold,0.3087700577452779,"{""market_cap_cr"": 0.02602485939860344, ""debt_equity"": 0.006674388889223337, ""avg_roe_5y"": 0.002662896877154708, ""pe_ratio"": -0.0016896931920200586, ""sales_cagr_5y"": -0.00101751449983567, ""cfo_pat_ratio"": 0.0009261310915462673, ""score"": -0.00019789973157458007}",1249.8,1164.0,1531.6
VINATIORGA.NS,1360.0,yfinance,248,,,35693,Basic Materials,Specialty Chemicals,14195.87,1669.9741137695312,1488.0719995117188,41.56,1.7,,14.51,16.56,19.5,0.0,,32.05,33.33,8692.0,0,0.0,7.6,8,9pt_piotroski,2.48,False,0,549.58,-59.59,Neutral,True,None,1871.6364,37.62,11,7528.6,1163.4,44.59,1270.82,22,0,STABLE,2040.0,1324.0,18.1,20.93,0,-0.0973,-0.1394,-0.217,1.31,0.3245,6,2,120,True,False,68.8,,,,0.0,0.0,16.56,32.05,0.0,0.0,14195.87,0.111037,0.0,0.0,0.0,0.0,False,54.35382,"[{'name': 'Overvaluation Spline (-59.6)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (42.8)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,25.0,0.0,0,,Hold,-3.5692982375621796,"{""pe_ratio"": -0.009896104224026203, ""market_cap_cr"": 0.006808992940932512, ""sales_cagr_5y"": -0.005748650059103966, ""debt_equity"": 0.0033905880991369486, ""score"": -0.0017543627182021737, ""cfo_pat_ratio"": 0.0012268505524843931, ""avg_roe_5y"": 0.0005751684075221419}",1387.2,1270.8,1700.0
LICHSGFIN.NS,460.1000061035156,yfinance,248,,,1902370,Financial Services,Mortgage Finance,25330.4,556.6414004516602,515.955,22.39,-2.0,,14.97,12.8,65.14,6.79,,4.62,28.83,7899.6,0,0.0,-2.6,4,9pt_piotroski,2.56,False,0,494.34,7.44,Bearish,False,Hold,596.16,29.57,25,234.9,7664.7,16.08,427.94,62,0,STABLE,646.5,460.1,0.0,26.47,0,-0.1229,-0.1382,-0.2239,1.15,0.2664,7,2,120,True,False,74.4,,,,0.0,0.0,12.8,4.62,6.79,0.0,25330.4,0.110654,0.0,0.0,0.0,0.0,False,40.19216,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'Quality Floor Spline (F:4)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (-2.6)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (36.9)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,10.0,0.0,0,,Avoid,-1.0699928738176823,"{""pe_ratio"": 0.007825138047337532, ""avg_roe_5y"": 0.005516719073057175, ""market_cap_cr"": 0.004537138156592846, ""debt_equity"": 0.0030368079897016287, ""sales_cagr_5y"": -0.0028731636703014374, ""cfo_pat_ratio"": 0.001067335600964725, ""score"": 0.000485567026771605}",469.3,427.9,575.1
ISGEC.NS,876.0499877929688,yfinance,248,,,105731,Industrials,Specialty Industrial Machinery,6461.08,950.0775500488281,835.8809985351562,51.58,16.2,5.02,9.1,8.81,3.64,0.32,,19.42,31.63,7559.1,0,0.0,247.6,7,9pt_piotroski,1.27,False,0,620.58,-29.16,Neutral,False,None,1700.0,94.05,1,6314.9,1244.2,36.48,803.09,27,0,STABLE,1281.3,683.95,15.21,24.01,0,0.0445,0.0514,-0.1108,0.41,0.3081,7,2,120,True,False,74.4,,,,0.0,5.02,8.81,19.42,0.32,0.0,6461.08,0.11050899999999998,0.0,0.0,0.0,0.0,False,60.00287,"[{'name': 'ROE Decay Spline (8.8)', 'value': -40}, {'name': 'Growth Decay Spline (5.0)', 'value': -40}, {'name': 'Margin Decay Spline (3.6)', 'value': -40}, {'name': 'Overvaluation Spline (-29.2)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,20.0,0.0,0,,Hold,-1.9023137167096138,"{""avg_roe_5y"": 0.008254884742200375, ""market_cap_cr"": -0.0062446193769574165, ""score"": 0.004293536767363548, ""pe_ratio"": 0.001992777455598116, ""cfo_pat_ratio"": 0.001272878609597683, ""sales_cagr_5y"": 0.001125604147091508, ""debt_equity"": 0.0005772592849098146}",893.6,803.1,1095.1
TATACOMM.NS,1388.0999755859375,yfinance,248,,,316022,Communications,Telecom Services,39615.0,1704.794610595703,1585.787998046875,31.36,6.7,11.19,60.78,89.54,7.34,4.68,,25.68,30.73,8619.3,0,0.0,54.6,7,9pt_piotroski,2.01,False,0,259.93,-81.27,Bearish,False,Buy,1987.8889,43.21,9,6048.3,2571.0,55.22,1277.67,18,0,STABLE,2004.0,1361.6,19.88,21.2,0,-0.177,-0.2279,-0.1759,1.27,0.2958,7,2,120,True,False,74.4,,,,0.0,11.19,89.54,25.68,4.68,0.0,39615.0,0.11012,9.01,50.0,-26.18,0.47,False,60.00943,"[{'name': 'Overvaluation Spline (-81.3)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,30.0,0.0,0,,Hold,-1.9882138818502426,"{""avg_roe_5y"": 0.014622960239648819, ""pe_ratio"": -0.010395879857242107, ""sales_cagr_5y"": 0.00884146150201559, ""debt_equity"": -0.007681176066398621, ""score"": 0.0036770240403711796, ""cfo_pat_ratio"": 0.0014116046950221062, ""market_cap_cr"": -6.265696720220149e-05}",1415.9,1277.7,1735.1
BAYERCROP.NS,4490.7998046875,yfinance,248,,,32720,Basic Materials,Agricultural Inputs,20226.93,4994.539165039063,4548.58998046875,46.97,4.7,,19.93,25.78,11.93,3.27,,30.17,31.03,8268.8,0,0.0,179.8,4,9pt_piotroski,1.64,False,0,1609.45,-64.16,Bearish,False,None,5187.125,15.51,8,7171.4,1097.4,169.44,4151.92,5,0,STABLE,6511.0,4273.0,23.97,-2.33,0,-0.0644,0.0291,-0.1431,0.51,0.289,7,2,120,True,False,74.4,,,,0.0,0.0,25.78,30.17,3.27,0.0,20226.93,0.10988400000000001,0.0,0.0,0.0,0.0,False,51.00162,"[{'name': 'Quality Floor Spline (F:4)', 'value': -42.2}, {'name': 'Overvaluation Spline (-64.2)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (45.0)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,30.0,0.0,0,,Hold,-3.399672359228134,"{""pe_ratio"": -0.01045497227460146, ""market_cap_cr"": 0.005723045207560062, ""debt_equity"": 0.002385535044595599, ""sales_cagr_5y"": -0.0018368820892646909, ""cfo_pat_ratio"": 0.0013880685437470675, ""avg_roe_5y"": -0.0006240023067221045, ""score"": -0.0002820450463332236}",4580.6,4151.9,5613.5
TRITURBINE.NS,438.54998779296875,yfinance,248,,,229962,Industrials,Specialty Industrial Machinery,13945.92,535.5875219726563,484.57155944824217,35.57,24.0,,29.37,28.71,16.75,2.95,,40.73,35.05,8868.5,0,0.0,-1.0,6,9pt_piotroski,2.04,False,0,104.95,-76.07,Bearish,False,None,622.3333,41.91,9,5980.2,2888.3,16.66,405.23,60,0,STABLE,675.2,428.35,38.61,32.69,0,-0.1054,-0.1787,-0.1783,1.28,0.3377,7,2,120,True,False,74.4,,,,0.0,0.0,28.71,40.73,2.95,0.0,13945.92,0.109807,0.0,0.0,0.0,0.0,False,42.75834,"[{'name': 'Overvaluation Spline (-76.1)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (-1.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (31.9)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",87.5,30.0,0.0,0,,Avoid,-3.2238945364952087,"{""pe_ratio"": -0.01020018570125103, ""market_cap_cr"": 0.00528708565980196, ""score"": 0.0018572815461084247, ""sales_cagr_5y"": -0.0015849503688514233, ""cfo_pat_ratio"": 0.00131403433624655, ""avg_roe_5y"": 0.0008491841144859791, ""debt_equity"": 0.0005340720526874065}",447.3,405.2,548.2
SHYAMMETL.NS,776.3499755859375,yfinance,248,,,206973,Metals & Mining,Steel,21604.44,870.2773434448242,829.4060034179688,31.97,17.8,13.22,8.6,11.22,5.56,9.43,,22.35,22.44,8894.4,0,0.0,0.0,5,9pt_piotroski,1.66,False,0,562.97,-27.49,Bearish,False,Strong Buy,1002.7143,29.16,7,7491.9,1402.5,25.69,724.96,38,0,STABLE,1001.0,745.0,11.35,-12.24,0,-0.0868,-0.0477,-0.1452,0.48,0.2157,7,2,120,True,False,74.4,,,,0.0,13.22,11.22,22.35,9.43,0.0,21604.44,0.10978500000000001,0.0,0.0,0.0,0.0,False,45.95852,"[{'name': 'ROE Decay Spline (11.2)', 'value': -42.2}, {'name': 'Margin Decay Spline (5.6)', 'value': -42.2}, {'name': 'Overvaluation Spline (-27.5)', 'value': -42.2}, {'name': 'Cash Quality Spline (0.0)', 'value': -42.2}, {'name': 'EPS Decay Spline (0.0)', 'value': -42.2}, {'name': 'Lopsided Profile Spline (31.2)', 'value': -42.2}, {'name': 'Institutional Quality Gate 4/12', 'value': -42.2}]",75.0,10.0,0.0,0,,Avoid,-2.144988439977169,"{""sales_cagr_5y"": 0.008916123770177364, ""market_cap_cr"": 0.007752102334052324, ""debt_equity"": -0.004984783940017223, ""pe_ratio"": -0.0017003293614834547, ""avg_roe_5y"": -0.00168717245105654, ""cfo_pat_ratio"": 0.0013355209957808256, ""score"": -0.0007858886965550482}",791.9,725.0,970.4
LICI.NS,747.9500122070312,yfinance,248,,,1018674,Financial Services,Insurance - Life,473109.84,879.7281994628906,831.8160021972657,24.39,16.1,,37.98,43.71,5.97,0.0,,8.92,23.68,9773.5,0,0.0,0.0,3,9pt_piotroski,1.86,False,0,423.83,-43.33,Bearish,False,Buy,1086.591,45.28,22,9650.0,123.5,20.31,707.32,49,0,STABLE,980.0,742.8,0.86,18.1,0,-0.1435,-0.1276,-0.1629,0.75,0.2209,5,2,120,True,False,61.8,,,,0.0,0.0,43.71,8.92,0.0,0.0,473109.84,0.109731,0.0,0.0,0.0,0.0,False,60.00177,"[{'name': 'Margin Decay Spline (6.0)', 'value': -40}, {'name': 'Quality Floor Spline (F:3)', 'value': -40}, {'name': 'Overvaluation Spline (-43.3)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",75.0,45.0,0.0,0,,Hold,2.2445963695645332,"{""market_cap_cr"": 0.025576012209057808, ""pe_ratio"": 0.01382200326770544, ""debt_equity"": 0.006650788709521294, ""avg_roe_5y"": 0.005125230178236961, ""score"": 0.0023588899057358503, ""sales_cagr_5y"": -0.0017830173019319773, ""cfo_pat_ratio"": 0.0009915274567902088}",762.9,707.3,934.9
M&MFIN.NS,294.6499938964844,yfinance,248,,,1493009,Financial Services,Credit Services,40968.77,312.34348892211915,359.86999877929685,16.3,8.8,,10.51,10.1,26.77,4.35,,16.63,28.52,9152.8,0,0.0,-20.1,3,9pt_piotroski,-0.2,False,0,168.15,-42.93,Bearish,False,Buy,376.46875,27.77,32,5366.6,3786.2,12.59,269.47,79,0,STABLE,412.2,236.24,0.0,17.03,0,-0.2125,-0.2527,0.0176,0.55,0.2714,7,2,120,True,False,74.4,,,,0.0,0.0,10.1,16.63,4.35,0.0,40968.77,0.109634,15.22,66.67,-30.16,0.62,False,36.00518,"[{'name': 'ROE Decay Spline (10.1)', 'value': -45}, {'name': 'Quality Floor Spline (F:3)', 'value': -45}, {'name': 'Overvaluation Spline (-42.9)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-20.1)', 'value': -45}, {'name': 'Lopsided Profile Spline (29.5)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,10.0,0.0,0,,Avoid,0.5831697024405003,"{""avg_roe_5y"": 0.02783432975411415, ""market_cap_cr"": 0.007059789262712002, ""cfo_pat_ratio"": 0.0011671045795083046, ""score"": 0.001140780164860189, ""sales_cagr_5y"": -0.001047676894813776, ""pe_ratio"": -0.00024660053895786405, ""debt_equity"": 0.00021943915635347366}",300.5,269.5,368.3
BGRENERGY.NS,276.8999938964844,yfinance,247,,,101508,Industrials,Engineering & Construction,1998.15,268.01874961853025,328.24,38.41,17.7,,60.47,-201.96,-224.03,0.0,,,43.58,5241.1,0,0.0,0.0,2,9pt_piotroski,-1.14,False,0,0.0,0.0,Bearish,False,None,0.0,0.0,0,5241.1,0.0,17.0,242.9,58,0,STABLE,490.8,74.0,35.85,-56.32,0,-0.1605,-0.1599,0.0993,0.44,0.4076,4,2,120,True,False,53.4,,,,0.0,0.0,-201.96,0.0,0.0,0.0,1998.15,0.109546,0.0,0.0,0.0,0.0,False,23.12017,"[{'name': 'ROE Decay Spline (-202.0)', 'value': -60}, {'name': 'Value Destruction Spline (-202.0)', 'value': -60}, {'name': 'Margin Decay Spline (-224.0)', 'value': -60}, {'name': 'Quality Floor Spline (F:2)', 'value': -60}, {'name': 'Cash Quality Spline (0.0)', 'value': -60}, {'name': 'EPS Decay Spline (0.0)', 'value': -60}, {'name': 'Lopsided Profile Spline (27.3)', 'value': -60}, {'name': 'Institutional Quality Gate 3/12', 'value': -60}]",62.5,25.0,0.0,0,,Avoid,-5.350133404135704,"{""market_cap_cr"": -0.023769915103912354, ""avg_roe_5y"": -0.006147684995085001, ""pe_ratio"": 0.0038169596809893847, ""debt_equity"": 0.0022487444803118706, ""score"": 0.0022166224662214518, ""sales_cagr_5y"": -0.002070838585495949, ""cfo_pat_ratio"": 0.0005002485704608262}",282.4,242.9,346.1
GODIGIT.NS,314.79998779296875,yfinance,247,,,382493,Financial Services,Insurance - Property & Casualty,29110.43,346.35350051879885,328.8160009765625,39.91,5.5,35.9,9.21,4.07,5.16,7.44,,56.85,17.46,8906.2,0,0.0,18.0,3,9pt_piotroski,1.21,False,0,62.83,-80.04,Bearish,False,None,379.5,20.55,10,7463.1,1443.1,12.02,290.75,83,0,STABLE,381.4,264.6,2.27,133.89,0,-0.0534,-0.083,-0.1057,0.23,0.1546,7,2,120,True,False,74.4,,,,0.0,35.9,4.07,56.85,7.44,0.0,29110.43,0.109324,0.0,0.0,0.0,0.0,False,48.3491,"[{'name': 'ROE Decay Spline (4.1)', 'value': -40}, {'name': 'Margin Decay Spline (5.2)', 'value': -40}, {'name': 'Quality Floor Spline (F:3)', 'value': -40}, {'name': 'Overvaluation Spline (-80.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (43.2)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,25.0,0.0,0,,Avoid,-3.5180605947971344,"{""sales_cagr_5y"": -0.009573353454470634, ""avg_roe_5y"": -0.00949717964977026, ""pe_ratio"": 0.005918423179537058, ""market_cap_cr"": 0.005093212239444256, ""debt_equity"": 0.0037525822408497334, ""score"": -0.0016498271143063903, ""cfo_pat_ratio"": 0.0010710039641708136}",321.1,290.8,393.5
MSFT,381.8500061035156,yfinance,251,,,0,Unknown,Unknown,283805.35,479.7876795959473,420.21327087402346,33.52,14.93,12.42,29.65,33.96,0.0,0.0,,,31.25,0.0,0,0.0,0.0,5,9pt_piotroski,2.97,False,0,0.0,0.0,Bearish,False,None,0.0,0.0,0,0.0,0.0,7.83,366.19,127,0,STABLE,555.45,344.79,26.37,15.54,0,-0.0387,-0.2092,-0.2597,1.49,0.2926,4,2,120,True,False,53.4,,,,0.0,12.42,33.96,0.0,0.0,0.0,283805.35,0.10876,0.0,0.0,0.0,0.0,False,37.35511,"[{'name': 'Margin Decay Spline (0.0)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (0.0)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (41.6)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",62.5,45.0,0.0,0,,Avoid,3.392241522669792,"{""market_cap_cr"": 0.02058597467839718, ""avg_roe_5y"": 0.01645386405289173, ""sales_cagr_5y"": 0.014129608869552612, ""pe_ratio"": 0.006252214312553406, ""debt_equity"": 0.006223575212061405, ""cfo_pat_ratio"": 0.001024083117954433, ""score"": -0.00045144185423851013}",389.5,366.2,477.3
ADVANCE.NS,89.44000244140625,yfinance,114,,,471232,Basic Materials,Agricultural Inputs,575.87,123.93438613623904,122.04,20.18,17.2,26.03,25.42,27.4,4.84,0.47,,19.69,41.92,7962.8,0,0.0,-24.2,5,9pt_piotroski,0.0,False,0,64.63,-27.74,Bearish,False,None,0.0,0.0,0,7962.8,0.0,5.68,78.08,176,0,STABLE,154.0,89.15,36.09,65.4,0,-0.3353,-0.222,0.0,0.88,0.3939,7,2,90,True,False,66.4,short_history_ipo,True,-8.0 short_history_penalty,0.0,26.03,27.4,19.69,0.47,0.0,575.87,0.10827500000000001,0.0,0.0,0.0,0.0,False,54.75709,"[{'name': 'Margin Decay Spline (4.8)', 'value': -40}, {'name': 'Overvaluation Spline (-27.7)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'EPS Decay Spline (-24.2)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,55.0,0.0,0,,Hold,-6.1162397265434265,"{""market_cap_cr"": -0.01861218735575676, ""pe_ratio"": -0.0073776207864284515, ""sales_cagr_5y"": -0.0026062719989567995, ""score"": -0.0020495394710451365, ""avg_roe_5y"": -0.0016579857328906655, ""debt_equity"": 0.0011009422596544027, ""cfo_pat_ratio"": 0.000335761986207217}",91.2,78.1,111.8
PRSMJOHNSN.NS,125.0199966430664,yfinance,247,,,191451,Basic Materials,Building Materials,6296.99,142.6210501098633,125.175400390625,34.41,-0.8,,5.41,6.17,2.54,0.93,,32.16,28.97,8509.9,0,0.0,26.0,6,9pt_piotroski,2.84,False,0,47.46,-62.04,Neutral,True,None,149.33333,19.45,3,7683.6,826.3,2.42,120.18,413,0,STABLE,176.0,114.72,5.45,-55.87,0,0.0003,-0.0721,-0.2486,1.01,0.2594,7,2,120,True,False,74.4,,,,0.0,0.0,6.17,32.16,0.93,0.0,6296.99,0.10818999999999998,0.0,0.0,0.0,0.0,False,31.52607,"[{'name': 'Declining Revenue (Partial)', 'value': -3}, {'name': 'ROE Decay Spline (6.2)', 'value': -40}, {'name': 'Margin Decay Spline (2.5)', 'value': -40}, {'name': 'Overvaluation Spline (-62.0)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (36.4)', 'value': -40}, {'name': 'Institutional Quality Gate 5/12', 'value': -40}]",87.5,10.0,0.0,0,,Avoid,-8.507086336612701,"{""avg_roe_5y"": -0.026396503672003746, ""market_cap_cr"": -0.011424887925386429, ""pe_ratio"": -0.008272679522633553, ""sales_cagr_5y"": -0.004745056387037039, ""score"": -0.0036299321800470352, ""debt_equity"": -0.0016547670820727944, ""cfo_pat_ratio"": 0.0013484074734151363}",127.5,120.2,156.3
NEOGEN.NS,1269.0,yfinance,248,,,114056,Basic Materials,Specialty Chemicals,3348.89,1394.8825491333007,1314.4059985351562,41.31,9.2,16.85,4.41,7.42,2.41,1.41,,169.71,29.42,8055.5,0,0.0,-63.2,5,9pt_piotroski,2.27,False,0,228.24,-82.01,Bearish,False,Strong Buy,1756.25,38.4,8,5349.7,2705.8,73.76,1121.47,13,0,STABLE,1797.9,966.7,8.68,-2.3,0,-0.0435,0.1626,-0.1989,0.3,0.2727,7,2,120,True,False,74.4,,,,0.0,16.85,7.42,169.71,1.41,0.0,3348.89,0.10780500000000001,0.0,0.0,0.0,0.0,False,18.96422,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'ROE Decay Spline (7.4)', 'value': -46.7}, {'name': 'Margin Decay Spline (2.4)', 'value': -46.7}, {'name': 'Overvaluation Spline (-82.0)', 'value': -46.7}, {'name': 'Cash Quality Spline (0.0)', 'value': -46.7}, {'name': 'EPS Decay Spline (-63.2)', 'value': -46.7}, {'name': 'Lopsided Profile Spline (19.6)', 'value': -46.7}, {'name': 'Institutional Quality Gate 3/12', 'value': -46.7}]",87.5,25.0,0.0,0,,Avoid,-1.2212571687996387,"{""pe_ratio"": 0.0332060232758522, ""market_cap_cr"": -0.026813490316271782, ""debt_equity"": 0.008471817709505558, ""sales_cagr_5y"": 0.0038452735170722008, ""cfo_pat_ratio"": 0.0008811908192001283, ""avg_roe_5y"": -0.0008304935181513429, ""score"": -0.0006774355424568057}",1294.4,1121.5,1586.2
CESC.NS,148.27000427246094,yfinance,248,,,3725529,Energy & Utilities,Utilities - Regulated Electric,19660.86,162.8879546356201,153.3090005493164,41.84,12.5,10.67,11.4,12.17,8.04,1.41,,13.33,19.97,8311.6,0,0.0,8.0,7,9pt_piotroski,1.09,False,0,133.64,-9.87,Bearish,False,None,206.23077,39.09,13,632.2,7679.4,5.74,136.78,174,0,STABLE,185.26,138.12,9.91,-0.54,0,-0.0461,-0.1179,-0.0957,0.34,0.1856,7,2,120,True,False,74.4,,,,0.0,10.67,12.17,13.33,1.41,0.0,19660.86,0.10778599999999999,0.0,0.0,0.0,0.0,False,49.9258,"[{'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Lopsided Profile Spline (34.4)', 'value': -40}, {'name': 'Institutional Quality Gate 7/12', 'value': -40}]",87.5,10.0,0.0,0,,Avoid,-0.772132771089673,"{""sales_cagr_5y"": 0.013703675009310246, ""market_cap_cr"": 0.007616495713591576, ""avg_roe_5y"": 0.0043222736567258835, ""score"": -0.0022304891608655453, ""debt_equity"": -0.0015106310602277517, ""cfo_pat_ratio"": 0.0011769805569201708, ""pe_ratio"": -0.0005041623953729868}",151.2,136.8,185.3
KIMS.NS,626.0,yfinance,248,,,313340,Healthcare,Medical Care Facilities,25066.7,690.4204998779297,656.5110009765625,26.79,29.2,,17.99,19.07,8.29,1.24,,83.75,21.59,8364.9,0,0.0,-40.1,5,9pt_piotroski,1.82,False,0,100.53,-83.94,Bearish,False,Strong Buy,783.5333,25.17,15,4335.0,4029.9,25.46,575.07,39,0,STABLE,798.4,528.05,13.2,1.09,0,-0.096,-0.0255,-0.1593,0.41,0.2069,7,2,120,True,False,74.4,,,,0.0,0.0,19.07,83.75,1.24,0.0,25066.7,0.107731,0.0,0.0,0.0,0.0,False,26.52552,"[{'name': 'Extreme Overvaluation', 'value': -5}, {'name': 'Overvaluation Spline (-83.9)', 'value': -45}, {'name': 'Cash Quality Spline (0.0)', 'value': -45}, {'name': 'EPS Decay Spline (-40.1)', 'value': -45}, {'name': 'Lopsided Profile Spline (21.5)', 'value': -45}, {'name': 'Institutional Quality Gate 4/12', 'value': -45}]",87.5,25.0,0.0,0,,Avoid,-1.3186968863010406,"{""pe_ratio"": 0.012153749354183674, ""sales_cagr_5y"": -0.008792263455688953, ""market_cap_cr"": 0.007020344026386738, ""avg_roe_5y"": 0.0065338583663105965, ""score"": -0.0009091850370168686, ""debt_equity"": 0.000563278968911618, ""cfo_pat_ratio"": 0.0005387201090343297}",638.5,575.1,782.5
HEG.NS,474.25,yfinance,248,,,863407,Energy & Utilities,Electrical Equipment & Parts,9185.73,528.0698445129394,541.5110028076172,21.73,37.2,,2.58,9.03,15.17,0.14,,24.06,29.43,7464.6,0,0.0,148.1,7,9pt_piotroski,1.03,False,0,336.13,-29.12,Bearish,False,Strong Buy,705.0,48.66,2,5969.7,1494.9,21.68,430.9,46,0,STABLE,672.0,406.1,4.21,-41.46,0,-0.1477,-0.1053,-0.0903,0.5,0.2561,7,2,120,True,False,74.4,,,,0.0,0.0,9.03,24.06,0.14,0.0,9185.73,0.107695,0.0,0.0,0.0,0.0,False,59.48,"[{'name': 'ROE Decay Spline (9.0)', 'value': -40}, {'name': 'Overvaluation Spline (-29.1)', 'value': -40}, {'name': 'Cash Quality Spline (0.0)', 'value': -40}, {'name': 'Institutional Quality Gate 6/12', 'value': -40}]",87.5,20.0,0.0,0,,Hold,-3.2406948506832123,"{""avg_roe_5y"": 0.011413812637329102, ""market_cap_cr"": -0.00775496382266283, ""pe_ratio"": -0.00399039639160037, ""sales_cagr_5y"": -0.003647410310804844, ""score"": 0.002833919133991003, ""debt_equity"": -0.0023325663059949875, ""cfo_pat_ratio"": 0.001366114360280335}",483.7,430.9,592.8
